prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
ph.h2o,hgb,KSSL.SSL,52867,C3n,50,0.8984304295965314,2.081440256444261,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
ph.h2o,plsr,ICRAF.ISRIC,3774,C0,0,0.758029001074114,1.2863445416762505,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,plsr,ICRAF.ISRIC,3774,C0n,0,0.7878625134264232,1.4752572608286962,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,plsr,ICRAF.ISRIC,3774,C2,25,0.9088077336197637,2.282226387653847,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,plsr,ICRAF.ISRIC,3774,C3n,25,0.9236305048335124,2.463075975017559,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,plsr,ICRAF.ISRIC,3774,C2,50,0.8907626208378089,1.9361893244575448,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,plsr,ICRAF.ISRIC,3774,C3n,50,0.9039742212674543,2.0823862219850673,0.9025,0.4974947631548881,0.6070350820507302,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C0,0,0.7545649838882922,1.1519242304453954,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C0n,0,0.7908700322234157,1.2689466693141784,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C2,25,0.9291353383458647,2.1634597359911414,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C3n,25,0.9060418904403867,1.9811679268774567,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C2,50,0.909452201933405,1.749724270688746,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,hgb,ICRAF.ISRIC,3774,C3n,50,0.9046455424274973,1.8914229532040896,0.893,0.39433405510570824,0.5592166843875486,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C0,0,0.8852750809061488,1.7868571177612218,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C0n,0,0.8389428263214672,1.6210155809375766,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C2,25,0.9319309600862999,2.3671385229972555,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C3n,25,0.9245954692556634,2.1835271465997232,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C2,50,0.9204422869471414,2.0411057307847607,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,plsr,AFSIS1.SSL,1904,C3n,50,0.9155879180151025,1.8161259931404683,0.9015,0.4415158722601447,0.5763990547769906,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C0,0,0.8701186623516721,1.588670658071542,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C0n,0,0.8649406688241639,1.6200943102818872,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C2,25,0.8983818770226536,1.8103334307087615,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C3n,25,0.9048004314994605,1.9153466665206458,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C2,50,0.876321467098166,1.6165508011199758,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,hgb,AFSIS1.SSL,1904,C3n,50,0.8551240560949299,1.6129952782355437,0.897,0.3950470894336587,0.5399870022755278,8000
ph.h2o,plsr,CAF.SSL,483,C0,0,0.8607390300230948,2.004851608818503,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,plsr,CAF.SSL,483,C0n,0,0.7861431870669746,1.680883517303594,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,plsr,CAF.SSL,483,C2,25,0.9346420323325635,2.716528188050688,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,plsr,CAF.SSL,483,C3n,25,0.9311778290993071,2.93882461995725,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,plsr,CAF.SSL,483,C2,50,0.894919168591224,2.361994077810417,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,plsr,CAF.SSL,483,C3n,50,0.9034642032332563,2.3905991527420065,0.9025,0.444053980390843,0.6894082412622897,8000
ph.h2o,hgb,CAF.SSL,483,C0,0,0.8304849884526557,1.8233794538650183,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,hgb,CAF.SSL,483,C0n,0,0.8630484988452656,2.198491781185518,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,hgb,CAF.SSL,483,C2,25,0.9330254041570438,3.1056496282286012,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,hgb,CAF.SSL,483,C3n,25,0.9113163972286374,3.124981463151878,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,hgb,CAF.SSL,483,C2,50,0.9226327944572749,2.789020658181739,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,hgb,CAF.SSL,483,C3n,50,0.9055427251732102,2.9734742185974445,0.9005,0.4039718945772595,0.7991188026319204,8000
ph.h2o,plsr,GARRETT.SSL,184,C0,0,0.9037313432835822,2.7832547244905923,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,plsr,GARRETT.SSL,184,C0n,0,0.8865671641791044,2.3848595204574075,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,plsr,GARRETT.SSL,184,C2,25,0.9208955223880597,2.860505045616584,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,plsr,GARRETT.SSL,184,C3n,25,0.8932835820895523,1.7269131240715616,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,plsr,GARRETT.SSL,184,C2,50,0.8850746268656715,2.6413686321761167,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,plsr,GARRETT.SSL,184,C3n,50,0.8649253731343285,1.5468215434171646,0.89,0.4506845155080251,0.8109393643910104,8000
ph.h2o,hgb,GARRETT.SSL,184,C0,0,0.7544776119402986,2.500841545400444,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,hgb,GARRETT.SSL,184,C0n,0,0.7097014925373135,2.409493902551035,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,hgb,GARRETT.SSL,184,C2,25,0.9044776119402984,3.6690728038161113,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,hgb,GARRETT.SSL,184,C3n,25,0.8828358208955225,2.0404779236481856,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,hgb,GARRETT.SSL,184,C2,50,0.864179104477612,3.3298611839364196,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,hgb,GARRETT.SSL,184,C3n,50,0.8955223880597016,1.7535357772944464,0.8925,0.4176769556168374,1.145554955406527,8000
ph.h2o,plsr,AFSIS2.SSL,151,C0,0,0.8594059405940595,2.396153655383613,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,plsr,AFSIS2.SSL,151,C0n,0,0.8267326732673268,2.2335971481484225,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,plsr,AFSIS2.SSL,151,C2,25,0.9594059405940593,4.628669544406097,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,plsr,AFSIS2.SSL,151,C3n,25,0.9356435643564357,3.1807377811499196,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,plsr,AFSIS2.SSL,151,C2,50,0.9326732673267326,3.5378251219928303,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,plsr,AFSIS2.SSL,151,C3n,50,0.9019801980198021,2.6150184711448095,0.9035,0.45156796489649514,0.9276045072393603,8000
ph.h2o,hgb,AFSIS2.SSL,151,C0,0,0.7960396039603961,2.224839486031867,0.8985,0.4265872359776976,0.8621358384238259,8000
ph.h2o,hgb,AFSIS2.SSL,151,C0n,0,0.8603960396039604,2.5035377911827137,0.8985,0.4265872359776976,0.8621358384238259,8000
ph.h2o,hgb,AFSIS2.SSL,151,C2,25,0.9277227722772278,3.0004888322212873,0.8985,0.4265872359776976,0.8621358384238259,8000
ph.h2o,hgb,AFSIS2.SSL,151,C3n,25,0.8990099009900991,3.2357747988607684,0.8985,0.4265872359776976,0.8621358384238259,8000
ph.h2o,hgb,AFSIS2.SSL,151,C2,50,0.8960396039603962,2.743812196000224,0.8985,0.4265872359776976,0.8621358384238259,8000
ph.h2o,hgb,AFSIS2.SSL,151,C3n,50,0.8831683168316833,2.8694352545665236,0.8985,0.4265872359776976,0.8621358384238259,8000
